Transmitter (theta, phi, g_theta, arg_theta, g_phi, arg_phi) 
181 2 1 1
142 0 0.5812 0 -40.7173 0
143 0 0.6808 0 -40.7237 0
144 0 0.7547 0 -40.7336 0
145 0 0.8064 0 -40.7638 0
146 0 0.8384 0 -40.8321 0
147 0 0.8522 0 -40.9553 0
148 0 0.8482 0 -41.1475 0
149 0 0.8260 0 -41.4189 0
150 0 0.7844 0 -41.7742 0
151 0 0.7221 0 -42.2101 0
152 0 0.6378 0 -42.7125 0
153 0 0.5309 0 -43.2523 0
154 0 0.4021 0 -43.7837 0
155 0 0.2531 0 -44.2472 0
156 0 0.0871 0 -44.5841 0
157 0 -0.0917 0 -44.7607 0
158 0 -0.2783 0 -44.7870 0
159 0 -0.4679 0 -44.7147 0
160 0 -0.6566 0 -44.6158 0
161 0 -0.8420 0 -44.5604 0
162 0 -1.0240 0 -44.6054 0
163 0 -1.2048 0 -44.7924 0
164 0 -1.3882 0 -45.1510 0
165 0 -1.5790 0 -45.7010 0
166 0 -1.7815 0 -46.4518 0
167 0 -1.9985 0 -47.3949 0
168 0 -2.2304 0 -48.4837 0
169 0 -2.4742 0 -49.5962 0
170 0 -2.7237 0 -50.4993 0
171 0 -2.9701 0 -50.9137 0
172 0 -3.2036 0 -50.7384 0
173 0 -3.4155 0 -50.1626 0
174 0 -3.6007 0 -49.4698 0
175 0 -3.7594 0 -48.8545 0
176 0 -3.8977 0 -48.4043 0
177 0 -4.0263 0 -48.1401 0
178 0 -4.1586 0 -48.0451 0
179 0 -4.3074 0 -48.0772 0
180 0 -4.4825 0 -48.1737 0
0 1 -4.5427 0 -36.0189 0
1 1 -4.3782 0 -35.8024 0
2 1 -4.2367 0 -35.6555 0
3 1 -4.1076 0 -35.5538 0
4 1 -3.9774 0 -35.4669 0
5 1 -3.8327 0 -35.3643 0
6 1 -3.6630 0 -35.2220 0
7 1 -3.4632 0 -35.0289 0
8 1 -3.2345 0 -34.7898 0
9 1 -2.9836 0 -34.5224 0
10 1 -2.7205 0 -34.2509 0
11 1 -2.4563 0 -33.9989 0
12 1 -2.2001 0 -33.7844 0
13 1 -1.9584 0 -33.6170 0
14 1 -1.7337 0 -33.4977 0
15 1 -1.5253 0 -33.4188 0
16 1 -1.3297 0 -33.3660 0
17 1 -1.1417 0 -33.3208 0
18 1 -0.9559 0 -33.2646 0
19 1 -0.7678 0 -33.1831 0
20 1 -0.5751 0 -33.0703 0
21 1 -0.3781 0 -32.9304 0
22 1 -0.1795 0 -32.7768 0
23 1 0.0160 0 -32.6280 0
24 1 0.2029 0 -32.5039 0
25 1 0.3755 0 -32.4221 0
26 1 0.5289 0 -32.3957 0
27 1 0.6596 0 -32.4325 0
28 1 0.7656 0 -32.5339 0
29 1 0.8466 0 -32.6958 0
30 1 0.9033 0 -32.9082 0
31 1 0.9375 0 -33.1559 0
32 1 0.9514 0 -33.4202 0
33 1 0.9467 0 -33.6810 0
34 1 0.9248 0 -33.9206 0
35 1 0.8857 0 -34.1276 0
36 1 0.8283 0 -34.3001 0
37 1 0.7502 0 -34.4458 0
38 1 0.6480 0 -34.5801 0
39 1 0.5174 0 -34.7225 0
40 1 0.3540 0 -34.8924 0
41 1 0.1535 0 -35.1064 0
42 1 -0.0870 0 -35.3755 0
43 1 -0.3688 0 -35.7043 0
44 1 -0.6902 0 -36.0883 0
45 1 -1.0448 0 -36.5126 0
46 1 -1.4190 0 -36.9485 0
47 1 -1.7891 0 -37.3515 0
48 1 -2.1183 0 -37.6631 0
49 1 -2.3558 0 -37.8207 0
50 1 -2.4420 0 -37.7768 0
51 1 -2.3230 0 -37.5180 0
52 1 -1.9708 0 -37.0703 0
53 1 -1.3955 0 -36.4846 0
54 1 -0.6406 0 -35.8172 0
55 1 0.2362 0 -35.1147 0
56 1 1.1803 0 -34.4101 0
57 1 2.1495 0 -33.7241 0
58 1 3.1149 0 -33.0683 0
59 1 4.0586 0 -32.4488 0
60 1 4.9700 0 -31.8682 0
61 1 5.8438 0 -31.3275 0
62 1 6.6775 0 -30.8267 0
63 1 7.4703 0 -30.3659 0
64 1 8.2226 0 -29.9449 0
65 1 8.9353 0 -29.5639 0
66 1 9.6096 0 -29.2232 0
67 1 10.2466 0 -28.9234 0
68 1 10.8478 0 -28.6652 0
69 1 11.4144 0 -28.4495 0
70 1 11.9475 0 -28.2773 0
71 1 12.4485 0 -28.1499 0
72 1 12.9182 0 -28.0684 0
73 1 13.3577 0 -28.0344 0
74 1 13.7680 0 -28.0496 0
75 1 14.1497 0 -28.1161 0
76 1 14.5038 0 -28.2360 0
77 1 14.8309 0 -28.4124 0
78 1 15.1315 0 -28.6484 0
79 1 15.4063 0 -28.9484 0
80 1 15.6557 0 -29.3175 0
81 1 15.8802 0 -29.7623 0
82 1 16.0800 0 -30.2910 0
83 1 16.2557 0 -30.9146 0
84 1 16.4073 0 -31.6474 0
85 1 16.5353 0 -32.5089 0
86 1 16.6396 0 -33.5265 0
87 1 16.7206 0 -34.7405 0
88 1 16.7783 0 -36.2125 0
89 1 16.8128 0 -38.0454 0
90 1 16.8242 0 -40.4285 0
